id,sentiment
"12311_10",0.885279797919
"8348_2",0.151718665105
"5828_4",0.447128336653
"7186_2",0.450306742367
"12128_7",0.64271990792
"2913_8",0.647766487368
"4396_1",0.162552966465
"395_2",0.249409046728
"10616_1",0.0465453854215
"9074_9",0.561457686563
"9252_3",0.551155457716
"9896_9",0.511738081727
"574_4",0.337276060795
"11182_8",0.584995210037
"11656_4",0.382904066015
"2322_4",0.574416921342
"8703_1",0.344948923362
"7483_1",0.235622672052
"6007_10",0.767258161235
"12424_4",0.241980507983
"4672_1",0.0695633053478
"10841_3",0.395322667669
"8954_7",0.405142170081
"7392_1",0.352653790999
"10288_8",0.811260073549
"5343_4",0.157498751059
"4950_1",0.0357730609089
"9257_4",0.507437564899
"8689_3",0.15517259438
"4480_2",0.18948786979
"9286_10",0.674404958034
"12245_10",0.899982933912
"7529_7",0.586886010309
"4_4",0.452955218297
"5299_2",0.2108429616
"12077_8",0.644501091056
"10701_2",0.106635345305
"11579_1",0.104757114323
"10993_1",0.458293901825
"8913_1",0.14140409898
"1350_3",0.255982872677
"3804_2",0.106876795655
"5025_3",0.410041280629
"5170_8",0.479834937558
"8225_8",0.906222752514
"6427_7",0.697683431902
"3165_3",0.453845794791
"7902_9",0.913938254889
"8208_3",0.138465835897
"3577_8",0.836999119425
"4865_1",0.0780135858005
"9063_3",0.568267349126
"1106_1",0.264249048483
"1117_9",0.772447187959
"1050_4",0.560804647776
"10755_9",0.632173121699
"2729_8",0.552750530092
"10072_10",0.677083307024
"2904_7",0.795969430321
"4584_2",0.587746595714
"189_4",0.394113531326
"6302_4",0.544066927794
"8138_9",0.494888694296
"1262_1",0.296423060169
"2199_10",0.862855619056
"6551_7",0.51264850623
"8082_7",0.46128310668
"4897_8",0.887584988039
"7360_1",0.0662308709227
"11012_10",0.672724184144
"12046_1",0.477501956762
"2331_2",0.565883522825
"8961_9",0.714427293745
"751_7",0.481561428521
"9884_10",0.68107495643
"10016_8",0.557821303298
"8023_10",0.442988029281
"2628_1",0.100360163805
"5832_1",0.0644913102332
"7302_1",0.118548791353
"4501_3",0.220126150328
"1121_7",0.369434005471
"8334_3",0.422898003725
"9789_10",0.273395448548
"4230_10",0.636186381387
"824_4",0.178126292815
"6803_9",0.752244526907
"3086_7",0.482679919705
"1135_8",0.649922371323
"10136_1",0.110650971658
"11129_3",0.185714479045
"2072_8",0.667631729366
"9501_7",0.784430997613
"319_10",0.727801006252
"1693_7",0.719900965854
"10886_1",0.0774024191042
"9406_8",0.706831308565
"10376_10",0.130563105433
"9902_1",0.0646297843162
"9938_8",0.346189534679
"7080_9",0.764919155811
"11944_8",0.478380185758
"5249_1",0.0420264941414
"9599_2",0.403316853581
"9620_1",0.155558496133
"11244_1",0.22614513646
"6841_10",0.861356285714
"10050_4",0.715758542535
"10512_9",0.589515794303
"11327_3",0.139904976923
"10681_8",0.493942515958
"808_3",0.494507972353
"546_7",0.871758466398
"10765_1",0.0883893361128
"7189_9",0.554184914424
"6005_9",0.773235123066
"11915_9",0.645767692052
"5740_10",0.473836660438
"7097_10",0.183469024027
"9573_10",0.653717816879
"5084_4",0.54227344976
"12332_7",0.323039523618
"8154_1",0.172187775791
"5610_1",0.329879889512
"5323_9",0.545909315554
"11034_8",0.623284708331
"3977_2",0.221218003615
"12380_7",0.385533174819
"1737_8",0.538469702766
"6030_9",0.387526368229
"5918_7",0.730598334824
"7061_9",0.555682061252
"266_8",0.634157176924
"1375_10",0.579535684255
"8648_3",0.203017752176
"10146_10",0.687379579459
"4578_10",0.616357704258
"4685_8",0.581784872562
"11843_9",0.648190959548
"5467_10",0.810479720785
"10140_10",0.689413311169
"7721_8",0.601292007886
"11208_10",0.321796421431
"1063_10",0.70551450805
"8260_10",0.512688328021
"3182_9",0.703723302852
"2797_8",0.807362316831
"7613_2",0.70665159675
"11624_4",0.358532559148
"4847_10",0.882341387701
"10684_7",0.565599050411
"6312_1",0.458750839062
"4925_3",0.189327733433
"4125_1",0.0554135838593
"2394_10",0.795570495136
"12105_10",0.575521706714
"7812_1",0.113546825402
"1061_8",0.825967212146
"9343_3",0.585767189007
"7696_10",0.911318764318
"9355_10",0.943543799884
"782_9",0.79737084206
"9882_10",0.826740028958
"10642_10",0.698404297904
"7410_2",0.137386871753
"9591_4",0.277336706442
"11902_3",0.406462628946
"3495_7",0.255711565567
"6733_1",0.112075458147
"4552_1",0.0581798306578
"6722_1",0.215586417452
"188_10",0.817682162566
"5099_10",0.860575051607
"10313_1",0.213992924917
"6756_9",0.626530046094
"6622_2",0.154391054748
"4807_10",0.870010345594
"7173_3",0.479932187751
"11321_8",0.612326273681
"7909_9",0.54217402232
"8012_7",0.214652655119
"8615_4",0.208687744256
"8117_10",0.69039877172
"1892_10",0.427390808808
"4617_1",0.269648996254
"1893_8",0.677961040605
"5435_1",0.151697142704
"162_3",0.256157827861
"6516_10",0.747872032883
"11588_7",0.719123937522
"2006_1",0.105150812546
"1594_4",0.342516268777
"1472_1",0.0859712143118
"3647_1",0.366437229473
"174_7",0.479372876268
"5539_7",0.303186590871
"3384_10",0.918481449744
"3811_4",0.22903467655
"4079_8",0.554825270502
"1179_7",0.686965761087
"3069_9",0.702183522337
"3769_8",0.728098781067
"9247_10",0.625549370454
"10434_1",0.0836402975862
"1147_10",0.682938392137
"5344_7",0.567229338573
"8073_10",0.806344901073
"7833_3",0.183389604465
"8370_1",0.199284390773
"9007_8",0.443965645254
"6624_7",0.481109874075
"6683_3",0.228304082097
"12275_7",0.471074881437
"11927_8",0.478547565325
"1560_10",0.76341715615
"1325_9",0.621787198421
"3548_8",0.595872228855
"607_1",0.103704660226
"6702_7",0.419123215366
"5702_3",0.118826713518
"11345_8",0.807297710511
"3428_4",0.601571720126
"7209_9",0.728929877076
"8425_8",0.697956584596
"3087_1",0.486845834994
"1119_8",0.54173514926
"5715_3",0.686042244608
"8645_1",0.221677251765
"2149_3",0.164532886783
"10403_10",0.320692673682
"5628_1",0.196722108275
"5570_10",0.797064459347
"1613_3",0.212450574294
"1454_4",0.712489450445
"5094_3",0.333879482355
"7982_1",0.243722948192
"6894_2",0.407475187416
"6554_1",0.202081406457
"4721_3",0.167694457938
"6904_4",0.292850314835
"893_8",0.828153882497
"4605_4",0.519921430459
"11516_7",0.595010359979
"11718_7",0.734464484091
"5956_1",0.0914244676583
"7455_9",0.615573737274
"6396_4",0.598658432726
"1223_8",0.497202268022
"8556_1",0.343272738982
"6108_8",0.705239353455
"11690_1",0.107567833023
"3778_9",0.54645841752
"3627_4",0.382743159668
"8256_4",0.229808885863
"533_1",0.121845337117
"5235_4",0.163116281912
"621_2",0.198690731259
"5365_1",0.336793840992
"8180_3",0.400748040536
"7396_7",0.263019941288
"9776_10",0.727079087032
"8175_10",0.737512105965
"3128_1",0.313992535806
"4606_1",0.227626493203
"6158_2",0.228166059925
"3281_10",0.47879033506
"4723_4",0.139249539398
"11994_3",0.509337819298
"7701_1",0.0277350491907
"103_3",0.233526670511
"8908_10",0.853741604601
"8876_1",0.140940545238
"7519_9",0.740909154639
"12456_8",0.509530067277
"9514_8",0.460836549284
"8680_8",0.558221083758
"12402_10",0.548658623141
"362_2",0.218338333646
"9825_7",0.585950324962
"2913_3",0.486635012146
"7164_8",0.746105525255
"11177_7",0.505935761103
"5707_10",0.893854022562
"8103_10",0.676285693184
"6289_1",0.131949439421
"11754_1",0.4317366143
"11640_10",0.612888432799
"9933_7",0.56090511247
"185_10",0.757254112267
"242_10",0.900942073937
"9369_8",0.780887160458
"7453_10",0.539513709148
"7514_7",0.429464829155
